path,sign,video_id,n_frames
train_landmark_files/13325.parquet,corn,13325,81
train_landmark_files/13326.parquet,corn,13326,90
train_landmark_files/13327.parquet,corn,13327,86
train_landmark_files/13328.parquet,corn,13328,33
train_landmark_files/13329.parquet,corn,13329,86
train_landmark_files/65408.parquet,corn,65408,63
train_landmark_files/65409.parquet,corn,65409,54
train_landmark_files/13323.parquet,corn,13323,57
train_landmark_files/13333.parquet,corn,13333,32
train_landmark_files/13334.parquet,corn,13334,41
train_landmark_files/69283.parquet,cow,69283,80
train_landmark_files/13697.parquet,cow,13697,37
train_landmark_files/13698.parquet,cow,13698,38
train_landmark_files/13699.parquet,cow,13699,77
train_landmark_files/13702.parquet,cow,13702,51
train_landmark_files/13703.parquet,cow,13703,89
train_landmark_files/13695.parquet,cow,13695,71
train_landmark_files/13710.parquet,cow,13710,78
train_landmark_files/13696.parquet,cow,13696,85
train_landmark_files/14627.parquet,dance,14627,47
train_landmark_files/65434.parquet,dance,65434,69
train_landmark_files/14633.parquet,dance,14633,108
train_landmark_files/14622.parquet,dance,14622,92
train_landmark_files/14623.parquet,dance,14623,103
train_landmark_files/14624.parquet,dance,14624,39
train_landmark_files/14625.parquet,dance,14625,78
train_landmark_files/69290.parquet,dark,69290,69
train_landmark_files/14673.parquet,dark,14673,45
train_landmark_files/14674.parquet,dark,14674,36
train_landmark_files/14675.parquet,dark,14675,78
train_landmark_files/14676.parquet,dark,14676,83
train_landmark_files/14680.parquet,dark,14680,35
train_landmark_files/65439.parquet,dark,65439,60
train_landmark_files/65440.parquet,dark,65440,62
train_landmark_files/14671.parquet,dark,14671,90
train_landmark_files/14681.parquet,dark,14681,50
train_landmark_files/14685.parquet,dark,14685,99
train_landmark_files/14672.parquet,dark,14672,40
train_landmark_files/17015.parquet,doctor,17015,109
train_landmark_files/17016.parquet,doctor,17016,105
train_landmark_files/17017.parquet,doctor,17017,85
train_landmark_files/17019.parquet,doctor,17019,47
train_landmark_files/17020.parquet,doctor,17020,54
train_landmark_files/65503.parquet,doctor,65503,48
train_landmark_files/65504.parquet,doctor,65504,48
train_landmark_files/17013.parquet,doctor,17013,74
train_landmark_files/17026.parquet,doctor,17026,103
train_landmark_files/17014.parquet,doctor,17014,88
train_landmark_files/69307.parquet,eat,69307,61
train_landmark_files/18329.parquet,eat,18329,50
train_landmark_files/65601.parquet,eat,65601,61
train_landmark_files/18323.parquet,eat,18323,87
train_landmark_files/18335.parquet,eat,18335,84
train_landmark_files/18324.parquet,eat,18324,67
train_landmark_files/18325.parquet,eat,18325,72
train_landmark_files/19261.parquet,enjoy,19261,88
train_landmark_files/19264.parquet,enjoy,19264,65
train_landmark_files/65635.parquet,enjoy,65635,73
train_landmark_files/19257.parquet,enjoy,19257,71
train_landmark_files/19269.parquet,enjoy,19269,95
train_landmark_files/19258.parquet,enjoy,19258,60
train_landmark_files/19259.parquet,enjoy,19259,47
train_landmark_files/19260.parquet,enjoy,19260,43
train_landmark_files/65761.parquet,forget,65761,42
train_landmark_files/22954.parquet,forget,22954,43
train_landmark_files/22955.parquet,forget,22955,66
train_landmark_files/22960.parquet,forget,22960,41
train_landmark_files/22967.parquet,forget,22967,76
train_landmark_files/22952.parquet,forget,22952,55
train_landmark_files/22953.parquet,forget,22953,37
train_landmark_files/69343.parquet,give,69343,92
train_landmark_files/24660.parquet,give,24660,70
train_landmark_files/24638.parquet,give,24638,30
train_landmark_files/24639.parquet,give,24639,23
train_landmark_files/24640.parquet,give,24640,35
train_landmark_files/24641.parquet,give,24641,52
train_landmark_files/24636.parquet,give,24636,92
train_landmark_files/24648.parquet,give,24648,39
train_landmark_files/24649.parquet,give,24649,71
train_landmark_files/24651.parquet,give,24651,28
train_landmark_files/66010.parquet,last,66010,52
train_landmark_files/32263.parquet,last,32263,97
train_landmark_files/32248.parquet,last,32248,28
train_landmark_files/32249.parquet,last,32249,90
train_landmark_files/32250.parquet,last,32250,57
train_landmark_files/32253.parquet,last,32253,31
train_landmark_files/32254.parquet,last,32254,33
train_landmark_files/32255.parquet,last,32255,28
train_landmark_files/32246.parquet,last,32246,97
train_landmark_files/32257.parquet,last,32257,47
train_landmark_files/32260.parquet,last,32260,94
train_landmark_files/32261.parquet,last,32261,91
train_landmark_files/35511.parquet,meet,35511,51
train_landmark_files/35512.parquet,meet,35512,54
train_landmark_files/35513.parquet,meet,35513,106
train_landmark_files/35516.parquet,meet,35516,48
train_landmark_files/35517.parquet,meet,35517,38
train_landmark_files/35518.parquet,meet,35518,40
train_landmark_files/66112.parquet,meet,66112,71
train_landmark_files/35509.parquet,meet,35509,94
train_landmark_files/35523.parquet,meet,35523,77
train_landmark_files/69430.parquet,pink,69430,68
train_landmark_files/42831.parquet,pink,42831,41
train_landmark_files/42832.parquet,pink,42832,40
train_landmark_files/42833.parquet,pink,42833,96
train_landmark_files/42836.parquet,pink,42836,53
train_landmark_files/66296.parquet,pink,66296,65
train_landmark_files/42829.parquet,pink,42829,82
train_landmark_files/42843.parquet,pink,42843,73
train_landmark_files/42830.parquet,pink,42830,70
train_landmark_files/69431.parquet,pizza,69431,75
train_landmark_files/42977.parquet,pizza,42977,90
train_landmark_files/42958.parquet,pizza,42958,73
train_landmark_files/42959.parquet,pizza,42959,103
train_landmark_files/42960.parquet,pizza,42960,30
train_landmark_files/42961.parquet,pizza,42961,40
train_landmark_files/66297.parquet,pizza,66297,54
train_landmark_files/42962.parquet,pizza,42962,90
train_landmark_files/42956.parquet,pizza,42956,64
train_landmark_files/42966.parquet,pizza,42966,75
train_landmark_files/42967.parquet,pizza,42967,43
train_landmark_files/42969.parquet,pizza,42969,33
train_landmark_files/69433.parquet,play,69433,73
train_landmark_files/43166.parquet,play,43166,92
train_landmark_files/43170.parquet,play,43170,88
train_landmark_files/43171.parquet,play,43171,108
train_landmark_files/43173.parquet,play,43173,44
train_landmark_files/43174.parquet,play,43174,87
train_landmark_files/43179.parquet,play,43179,78
train_landmark_files/43180.parquet,play,43180,79
train_landmark_files/43167.parquet,play,43167,72
train_landmark_files/43168.parquet,play,43168,32
train_landmark_files/43169.parquet,play,43169,53
train_landmark_files/69455.parquet,school,69455,69
train_landmark_files/49602.parquet,school,49602,32
train_landmark_files/49595.parquet,school,49595,95
train_landmark_files/49606.parquet,school,49606,87
train_landmark_files/49596.parquet,school,49596,67
train_landmark_files/49597.parquet,school,49597,34
train_landmark_files/49598.parquet,school,49598,55
train_landmark_files/49599.parquet,school,49599,86
train_landmark_files/49600.parquet,school,49600,56
train_landmark_files/50037.parquet,secretary,50037,119
train_landmark_files/50038.parquet,secretary,50038,95
train_landmark_files/50039.parquet,secretary,50039,36
train_landmark_files/50040.parquet,secretary,50040,36
train_landmark_files/50041.parquet,secretary,50041,115
train_landmark_files/50044.parquet,secretary,50044,26
train_landmark_files/50045.parquet,secretary,50045,74
train_landmark_files/66441.parquet,secretary,66441,46
train_landmark_files/50046.parquet,secretary,50046,35
train_landmark_files/50052.parquet,secretary,50052,81
train_landmark_files/51221.parquet,short,51221,100
train_landmark_files/51223.parquet,short,51223,33
train_landmark_files/51224.parquet,short,51224,30
train_landmark_files/51225.parquet,short,51225,95
train_landmark_files/51226.parquet,short,51226,77
train_landmark_files/51227.parquet,short,51227,102
train_landmark_files/66469.parquet,short,66469,38
train_landmark_files/51220.parquet,short,51220,70
train_landmark_files/51231.parquet,short,51231,44
train_landmark_files/51232.parquet,short,51232,33
train_landmark_files/51233.parquet,short,51233,42
train_landmark_files/51235.parquet,short,51235,91
train_landmark_files/51236.parquet,short,51236,96
train_landmark_files/69511.parquet,time,69511,61
train_landmark_files/58502.parquet,time,58502,60
train_landmark_files/58503.parquet,time,58503,28
train_landmark_files/66644.parquet,time,66644,76
train_landmark_files/58497.parquet,time,58497,114
train_landmark_files/58508.parquet,time,58508,76
train_landmark_files/58498.parquet,time,58498,75
train_landmark_files/58499.parquet,time,58499,77
train_landmark_files/69524.parquet,want,69524,69
train_landmark_files/62246.parquet,want,62246,75
train_landmark_files/62247.parquet,want,62247,36
train_landmark_files/62248.parquet,want,62248,51
train_landmark_files/62250.parquet,want,62250,25
train_landmark_files/62251.parquet,want,62251,38
train_landmark_files/62244.parquet,want,62244,82
train_landmark_files/62259.parquet,want,62259,84
train_landmark_files/62245.parquet,want,62245,72
train_landmark_files/63806.parquet,work,63806,72
train_landmark_files/63789.parquet,work,63789,64
train_landmark_files/63790.parquet,work,63790,80
train_landmark_files/63791.parquet,work,63791,42
train_landmark_files/63792.parquet,work,63792,51
train_landmark_files/63793.parquet,work,63793,77
train_landmark_files/63795.parquet,work,63795,39
train_landmark_files/66804.parquet,work,66804,54
train_landmark_files/63788.parquet,work,63788,127
train_landmark_files/63799.parquet,work,63799,50
train_landmark_files/01383.parquet,africa,01383,146
train_landmark_files/01384.parquet,africa,01384,65
train_landmark_files/01385.parquet,africa,01385,48
train_landmark_files/01386.parquet,africa,01386,41
train_landmark_files/01387.parquet,africa,01387,40
train_landmark_files/01388.parquet,africa,01388,123
train_landmark_files/01391.parquet,africa,01391,47
train_landmark_files/65029.parquet,africa,65029,66
train_landmark_files/01398.parquet,africa,01398,78
train_landmark_files/69225.parquet,basketball,69225,92
train_landmark_files/05230.parquet,basketball,05230,97
train_landmark_files/05231.parquet,basketball,05231,33
train_landmark_files/05232.parquet,basketball,05232,31
train_landmark_files/05233.parquet,basketball,05233,119
train_landmark_files/05234.parquet,basketball,05234,94
train_landmark_files/05238.parquet,basketball,05238,41
train_landmark_files/65144.parquet,basketball,65144,53
train_landmark_files/65145.parquet,basketball,65145,47
train_landmark_files/05229.parquet,basketball,05229,72
train_landmark_files/05239.parquet,basketball,05239,48
train_landmark_files/05243.parquet,basketball,05243,80
train_landmark_files/65192.parquet,birthday,65192,62
train_landmark_files/06365.parquet,birthday,06365,75
train_landmark_files/06359.parquet,birthday,06359,58
train_landmark_files/06371.parquet,birthday,06371,77
train_landmark_files/06360.parquet,birthday,06360,89
train_landmark_files/06363.parquet,birthday,06363,65
train_landmark_files/69252.parquet,brown,69252,72
train_landmark_files/07963.parquet,brown,07963,87
train_landmark_files/07966.parquet,brown,07966,32
train_landmark_files/65263.parquet,brown,65263,66
train_landmark_files/07960.parquet,brown,07960,78
train_landmark_files/07973.parquet,brown,07973,83
train_landmark_files/07961.parquet,brown,07961,82
train_landmark_files/07962.parquet,brown,07962,50
train_landmark_files/08429.parquet,but,08429,41
train_landmark_files/08431.parquet,but,08431,29
train_landmark_files/65278.parquet,but,65278,60
train_landmark_files/08424.parquet,but,08424,62
train_landmark_files/08437.parquet,but,08437,85
train_landmark_files/08425.parquet,but,08425,23
train_landmark_files/08426.parquet,but,08426,86
train_landmark_files/10147.parquet,cheat,10147,72
train_landmark_files/10166.parquet,cheat,10166,94
train_landmark_files/10148.parquet,cheat,10148,33
train_landmark_files/10149.parquet,cheat,10149,41
train_landmark_files/65341.parquet,cheat,65341,76
train_landmark_files/10151.parquet,cheat,10151,33
train_landmark_files/65342.parquet,cheat,65342,62
train_landmark_files/10157.parquet,cheat,10157,53
train_landmark_files/10158.parquet,cheat,10158,41
train_landmark_files/10159.parquet,cheat,10159,57
train_landmark_files/69269.parquet,city,69269,91
train_landmark_files/10895.parquet,city,10895,127
train_landmark_files/10898.parquet,city,10898,45
train_landmark_files/65362.parquet,city,65362,60
train_landmark_files/65363.parquet,city,65363,80
train_landmark_files/10892.parquet,city,10892,195
train_landmark_files/10904.parquet,city,10904,92
train_landmark_files/10893.parquet,city,10893,58
train_landmark_files/10894.parquet,city,10894,37
train_landmark_files/13158.parquet,cook,13158,85
train_landmark_files/13160.parquet,cook,13160,49
train_landmark_files/13161.parquet,cook,13161,55
train_landmark_files/13167.parquet,cook,13167,86
train_landmark_files/13168.parquet,cook,13168,77
train_landmark_files/13155.parquet,cook,13155,105
train_landmark_files/13156.parquet,cook,13156,100
train_landmark_files/13157.parquet,cook,13157,46
train_landmark_files/15034.parquet,decide,15034,29
train_landmark_files/15035.parquet,decide,15035,76
train_landmark_files/15037.parquet,decide,15037,46
train_landmark_files/15038.parquet,decide,15038,52
train_landmark_files/65449.parquet,decide,65449,54
train_landmark_files/65450.parquet,decide,65450,60
train_landmark_files/15043.parquet,decide,15043,80
train_landmark_files/15032.parquet,decide,15032,67
train_landmark_files/15033.parquet,decide,15033,52
train_landmark_files/65792.parquet,full,65792,42
train_landmark_files/23782.parquet,full,23782,73
train_landmark_files/23771.parquet,full,23771,92
train_landmark_files/23774.parquet,full,23774,56
train_landmark_files/23775.parquet,full,23775,50
train_landmark_files/23766.parquet,full,23766,76
train_landmark_files/23776.parquet,full,23776,38
train_landmark_files/23767.parquet,full,23767,94
train_landmark_files/23768.parquet,full,23768,26
train_landmark_files/23769.parquet,full,23769,101
train_landmark_files/69370.parquet,how,69370,90
train_landmark_files/28205.parquet,how,28205,66
train_landmark_files/28210.parquet,how,28210,27
train_landmark_files/28201.parquet,how,28201,72
train_landmark_files/28211.parquet,how,28211,32
train_landmark_files/28214.parquet,how,28214,81
train_landmark_files/28202.parquet,how,28202,79
train_landmark_files/28203.parquet,how,28203,81
train_landmark_files/28204.parquet,how,28204,92
train_landmark_files/30849.parquet,jacket,30849,77
